Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
t606,0.0,0.0,0.0,8353.371461280292
t607,0.0,0.0,0.0,6350.962096583229
t608,0.0,0.0,0.0,4138.598014226151
t609,0.0,0.0,0.0,4850.462102039278
t610,0.0,0.0,0.0,9983.608222189265
t611,0.0,0.0,0.0,17844.600215438608
t612,0.0,0.0,0.0,23972.278722701325
t613,0.0,0.0,0.0,29251.164613824316
t614,0.0,0.0,0.0,34199.991615164094
t615,0.0,0.0,0.0,36696.63293347596
t616,0.0,0.0,0.0,36696.63293347596
t617,0.0,0.0,0.0,36696.63293347596
t618,0.0,0.0,0.0,30955.212284258523
t619,0.0,0.0,0.0,27898.696677285825
t620,0.0,0.0,0.0,36252.068138566116
t621,0.0,0.0,0.0,36696.63293347596
t622,0.0,0.0,0.0,28777.781987801518
t623,0.0,0.0,0.0,36696.63293347596
t624,0.0,0.0,0.0,26827.337728749717
t625,0.0,0.0,0.0,25979.69609283136
t626,0.0,0.0,0.0,19408.758055450828
t627,0.0,0.0,0.0,17527.00498550061
t628,0.0,0.0,0.0,13352.536807192262
t629,0.0,0.0,0.0,8030.087853535397
t630,0.0,0.0,0.0,10001.776137870847
t631,0.0,0.0,0.0,7610.525039796057
t632,0.0,0.0,0.0,4611.549987854097
t633,0.0,0.0,0.0,4450.155551560584
t634,0.0,0.0,0.0,7336.538652361357
t635,0.0,0.0,0.0,12587.288815564827
t636,0.0,0.0,0.0,18591.947584637266
t637,0.0,0.0,0.0,24313.189945373375
t638,0.0,0.0,0.0,29876.5679476953
t639,0.0,0.0,0.0,33662.85146852243
t640,0.0,0.0,0.0,36696.63293347596
t641,0.0,0.0,0.0,33125.59046158536
t642,0.0,0.0,0.0,36696.63293347596
t643,0.0,0.0,0.0,36696.63293347596
t644,0.0,0.0,0.0,36696.63293347596
t645,0.0,0.0,0.0,36696.63293347596
t646,0.0,0.0,0.0,36696.63293347596
t647,0.0,0.0,0.0,31916.966917336915
t648,0.0,0.0,0.0,25631.51095787976
t649,0.0,0.0,0.0,19826.760793905414
t650,0.0,0.0,0.0,14556.476119352978
t651,0.0,0.0,0.0,9625.805782469604
t652,0.0,0.0,0.0,5248.95627822118
t653,0.0,0.0,0.0,1108.5349269587493
t654,0.0,0.0,0.0,999.8844543813366
t655,0.0,0.0,0.0,-0.0
t656,0.0,0.0,0.0,0.0
t657,0.0,0.0,0.0,2264.453264830271
t658,0.0,0.0,0.0,6436.73821792795
t659,0.0,0.0,0.0,12881.848634000027
t660,0.0,0.0,0.0,20206.034373440176
t661,0.0,0.0,0.0,23646.58139046996
t662,0.0,0.0,0.0,30702.747991330638
t663,0.0,0.0,0.0,35419.52220388133
t664,0.0,0.0,0.0,36696.63293347596
t665,0.0,0.0,0.0,36696.63293347596
t666,0.0,0.0,0.0,28312.04144484081
t667,0.0,0.0,0.0,29484.76008998152
t668,0.0,0.0,0.0,36696.63293347596
t669,0.0,0.0,0.0,31766.61457722859
t670,0.0,0.0,0.0,36696.63293347596
t671,0.0,0.0,0.0,33904.57773026937
t672,0.0,0.0,0.0,29099.208310616777
t673,0.0,0.0,0.0,6959.237355047024
t674,0.0,0.0,0.0,8340.045515803926
t675,0.0,0.0,0.0,8818.035587253968
t676,0.0,0.0,0.0,7760.2516715348065
t677,0.0,0.0,0.0,16113.6231328151
t678,0.0,0.0,0.0,24466.99459409539
t679,0.0,0.0,0.0,14597.69938936915
t680,0.0,0.0,0.0,8532.572513663585
t681,0.0,0.0,0.0,3596.4124508688683
t682,0.0,0.0,0.0,5309.367962864882
t683,0.0,0.0,0.0,13662.739424145177
t684,0.0,0.0,0.0,22016.11088542547
t685,0.0,0.0,0.0,23264.050994356454
t686,0.0,0.0,0.0,31436.268304106015
t687,0.0,0.0,0.0,36696.63293347596
t688,0.0,0.0,0.0,36418.62539287512
t689,0.0,0.0,0.0,36696.63293347596
t690,0.0,0.0,0.0,31564.345536768426
t691,0.0,0.0,0.0,26548.038400378042
t692,0.0,0.0,0.0,22501.825202006723
t693,0.0,0.0,0.0,14427.698809222447
t694,0.0,0.0,0.0,18119.55518563322
t695,0.0,0.0,0.0,18935.762809763193
t696,0.0,0.0,0.0,17548.181377714933
t697,0.0,0.0,0.0,16942.33943156494
t698,0.0,0.0,0.0,16914.164479638057
t699,0.0,0.0,0.0,18002.859735652735
t700,0.0,0.0,0.0,19117.74071770486
t701,0.0,0.0,0.0,19117.74071770486
t702,0.0,0.0,0.0,22538.961645433217
t703,0.0,0.0,0.0,18353.9211073083
t704,0.0,0.0,0.0,14218.360230254006
t705,0.0,0.0,0.0,12166.25998152537
t706,0.0,0.0,0.0,12665.017921549332
t707,0.0,0.0,0.0,15524.58256117156
t708,0.0,0.0,0.0,19799.380447176485
t709,0.0,0.0,0.0,25030.525920300028
t710,0.0,0.0,0.0,30556.04854591755
t711,0.0,0.0,0.0,34552.626385412776
t712,0.0,0.0,0.0,36696.63293347596
t713,0.0,0.0,0.0,36696.63293347596
t714,0.0,0.0,0.0,35428.53187260766
t715,0.0,0.0,0.0,32466.871918235207
t716,0.0,0.0,0.0,30460.238808387672
t717,0.0,0.0,0.0,29497.64136520728
t718,0.0,0.0,0.0,29497.64136520728
t719,0.0,0.0,0.0,23959.652627386935
t720,0.0,0.0,0.0,19002.05854880656
t721,0.0,0.0,0.0,13313.592275022525
t722,0.0,0.0,0.0,8558.96345000182
t723,0.0,0.0,0.0,6024.334450928281
t724,0.0,0.0,0.0,6024.334450928281
t725,0.0,0.0,0.0,6024.334450928281
t726,0.0,0.0,0.0,6024.334450928281
t727,0.0,0.0,0.0,6024.334450928281
t728,0.0,0.0,0.0,4225.513884136186
t729,0.0,0.0,0.0,4225.513884136186
t730,0.0,0.0,0.0,4225.513884136186
t731,0.0,0.0,0.0,6429.721233664377
t732,0.0,0.0,0.0,9643.382532019055
t733,0.0,0.0,0.0,12747.286984637605
t734,0.0,0.0,0.0,19137.360467305705
t735,0.0,0.0,0.0,22055.562771536195
t736,0.0,0.0,0.0,22055.562771536195
t737,0.0,0.0,0.0,20379.733992363283
t738,0.0,0.0,0.0,15295.666383579306
t739,0.0,0.0,0.0,7847.000523273498
t740,0.0,0.0,0.0,1646.4798999391369
t741,0.0,0.0,0.0,322.66743680214427
t742,0.0,0.0,0.0,4097.788191250285
t743,0.0,0.0,0.0,0.0
t744,0.0,0.0,0.0,1657.3288682439165
t745,0.0,0.0,0.0,6444.8855836029525
t746,0.0,0.0,0.0,11178.582406131181
t747,0.0,0.0,0.0,19284.006021485387
t748,0.0,0.0,0.0,27637.37748276568
t749,0.0,0.0,0.0,31582.01216412039
t750,0.0,0.0,0.0,36696.63293347596
t751,0.0,0.0,0.0,34381.413733536254
t752,0.0,0.0,0.0,29505.391511703532
t753,0.0,0.0,0.0,27076.494189308665
t754,0.0,0.0,0.0,27076.494189308665
t755,0.0,0.0,0.0,27915.774115330056
t756,0.0,0.0,0.0,29541.289857399104
t757,0.0,0.0,0.0,31510.13858559714
t758,0.0,0.0,0.0,36196.926984400154
t759,0.0,0.0,0.0,36196.926984400154
t760,0.0,0.0,0.0,36196.926984400154
t761,0.0,0.0,0.0,32455.277406468475
t762,0.0,0.0,0.0,24941.72129672637
t763,0.0,0.0,0.0,15072.426092000129
t764,0.0,0.0,0.0,6670.213335919437
t765,0.0,0.0,0.0,2815.911016626405
t766,0.0,0.0,0.0,2815.911016626405
t767,0.0,0.0,0.0,-0.0
t768,0.0,0.0,0.0,0.0
t769,0.0,0.0,0.0,4365.915836881531
t770,0.0,0.0,0.0,12719.287298161824
t771,0.0,0.0,0.0,21072.658759442118
t772,0.0,0.0,0.0,26019.65154996512
t773,0.0,0.0,0.0,31501.73930071786
t774,0.0,0.0,0.0,36696.63293347596
t775,0.0,0.0,0.0,35881.284393807095
t776,0.0,0.0,0.0,30558.85924718456
t777,0.0,0.0,0.0,28096.149868879525
t778,0.0,0.0,0.0,26982.408093460534
t779,0.0,0.0,0.0,26771.940991405634
t780,0.0,0.0,0.0,25243.54373886956
t781,0.0,0.0,0.0,23071.993213443984
t782,0.0,0.0,0.0,22844.43010808683
t783,0.0,0.0,0.0,23139.70593733569
t784,0.0,0.0,0.0,24412.043975944256
t785,0.0,0.0,0.0,25212.969315043913
t786,0.0,0.0,0.0,24615.094404540512
t787,0.0,0.0,0.0,19740.216465776764
t788,0.0,0.0,0.0,9870.921261050522
t789,0.0,0.0,0.0,8900.64909932371
t790,0.0,0.0,0.0,12691.684265515842
t791,0.0,0.0,0.0,13753.808672676763
t792,0.0,0.0,0.0,9171.097585787855
t793,0.0,0.0,0.0,2028.2344562466724
t794,0.0,0.0,0.0,-0.0
t795,0.0,0.0,0.0,3030.5114254855434
t796,0.0,0.0,0.0,8739.006025715364
t797,0.0,0.0,0.0,10620.070700105316
t798,0.0,0.0,0.0,18973.44216138561
t799,0.0,0.0,0.0,27326.8136226659
t800,0.0,0.0,0.0,28582.951300588007
t801,0.0,0.0,0.0,34660.015119159965
t802,0.0,0.0,0.0,34922.91305149257
t803,0.0,0.0,0.0,35853.51310553851
t804,0.0,0.0,0.0,35131.056600480515
t805,0.0,0.0,0.0,34570.441429201375
t806,0.0,0.0,0.0,35564.62040221348
t807,0.0,0.0,0.0,36696.63293347596
t808,0.0,0.0,0.0,36696.63293347596
t809,0.0,0.0,0.0,36466.14659819598
t810,0.0,0.0,0.0,32072.782389712833
t811,0.0,0.0,0.0,24992.05928368236
t812,0.0,0.0,0.0,19034.209287613216
t813,0.0,0.0,0.0,13733.893209722502
t814,0.0,0.0,0.0,13733.893209722502
t815,0.0,0.0,0.0,13733.893209722502
t816,0.0,0.0,0.0,14101.699015860255
t817,0.0,0.0,0.0,14101.699015860255
t818,0.0,0.0,0.0,16154.689645086037
t819,0.0,0.0,0.0,17973.37395836175
t820,0.0,0.0,0.0,17973.37395836175
t821,0.0,0.0,0.0,17916.018023476896
t822,0.0,0.0,0.0,18806.30295865014
t823,0.0,0.0,0.0,21340.905751618975
t824,0.0,0.0,0.0,21340.905751618975
t825,0.0,0.0,0.0,21371.61548521285
t826,0.0,0.0,0.0,22903.189981341842
t827,0.0,0.0,0.0,27065.136808832074
t828,0.0,0.0,0.0,27073.87594266422
t829,0.0,0.0,0.0,27746.46459426739
t830,0.0,0.0,0.0,29538.01017135249
t831,0.0,0.0,0.0,34029.85749369347
t832,0.0,0.0,0.0,36688.47928749037
t833,0.0,0.0,0.0,36688.47928749037
t834,0.0,0.0,0.0,34102.084306858094
t835,0.0,0.0,0.0,25638.427598037808
t836,0.0,0.0,0.0,24862.79347644024
t837,0.0,0.0,0.0,23125.273857838903
t838,0.0,0.0,0.0,16814.381750994107
t839,0.0,0.0,0.0,9869.295204726242
t840,0.0,0.0,0.0,-0.0
t841,0.0,0.0,0.0,26827.337728749717
t842,0.0,0.0,0.0,20506.185989808186
t843,0.0,0.0,0.0,15465.364641924509
t844,0.0,0.0,0.0,12754.517300101092
t845,0.0,0.0,0.0,11855.231661995696
t846,0.0,0.0,0.0,10200.625598000957
t847,0.0,0.0,0.0,1556.5781095081893
t848,0.0,0.0,0.0,1076.7604445538036
t849,0.0,0.0,0.0,1194.0955921111952
t850,0.0,0.0,0.0,0.0
t851,0.0,0.0,0.0,6490.342888502696
t852,0.0,0.0,0.0,12811.897972301911
t853,0.0,0.0,0.0,18384.13367761402
t854,0.0,0.0,0.0,25551.037538629087
t855,0.0,0.0,0.0,33077.429612974556
t856,0.0,0.0,0.0,36696.63293347596
t857,0.0,0.0,0.0,33296.13324139977
t858,0.0,0.0,0.0,35969.81460682567
t859,0.0,0.0,0.0,30200.201415988962
t860,0.0,0.0,0.0,24231.82263482391
t861,0.0,0.0,0.0,14362.527430097667
t862,0.0,0.0,0.0,10621.755633851326
t863,0.0,0.0,0.0,4778.269151711558
t864,0.0,0.0,0.0,2312.8975955269448
t865,0.0,0.0,0.0,0.0
t866,0.0,0.0,0.0,4582.792838998168
t867,0.0,0.0,0.0,6404.025843915795
t868,0.0,0.0,0.0,2933.0039869899633
t869,0.0,0.0,0.0,5870.876886691987
t870,0.0,0.0,0.0,4595.03995983538
t871,0.0,0.0,0.0,6806.257838782111
t872,0.0,0.0,0.0,2595.241784917227
t873,0.0,0.0,0.0,6156.758814526351
t874,0.0,0.0,0.0,8638.241410500523
t875,0.0,0.0,0.0,8085.350249495907
t876,0.0,0.0,0.0,5645.818167613772
t877,0.0,0.0,0.0,3579.4565103054956
t878,0.0,0.0,0.0,11932.82797158579
t879,0.0,0.0,0.0,20286.199432866084
t880,0.0,0.0,0.0,28639.570894146378
t881,0.0,0.0,0.0,36696.63293347596
t882,0.0,0.0,0.0,34219.076312790276
t883,0.0,0.0,0.0,36696.63293347596
t884,0.0,0.0,0.0,31562.82848532752
t885,0.0,0.0,0.0,25101.035232511702
t886,0.0,0.0,0.0,27180.964713234975
t887,0.0,0.0,0.0,28343.261472195663
t888,0.0,0.0,0.0,36696.63293347596
t889,0.0,0.0,0.0,36696.63293347596
t890,0.0,0.0,0.0,36696.63293347596
t891,0.0,0.0,0.0,36696.63293347596
t892,0.0,0.0,0.0,26827.337728749717
t893,0.0,0.0,0.0,29523.526498884024
t894,0.0,0.0,0.0,36696.63293347596
t895,0.0,0.0,0.0,33763.91394185285
t896,0.0,0.0,0.0,30277.853236137307
t897,0.0,0.0,0.0,29900.966999293883
t898,0.0,0.0,0.0,25208.19692251472
t899,0.0,0.0,0.0,26900.56780527202
t900,0.0,0.0,0.0,25714.670162263872
t901,0.0,0.0,0.0,28819.368752029954
t902,0.0,0.0,0.0,30355.266644330408
t903,0.0,0.0,0.0,36696.63293347596
t904,0.0,0.0,0.0,36696.63293347596
t905,0.0,0.0,0.0,31017.261248308634
t906,0.0,0.0,0.0,27552.24969783732
t907,0.0,0.0,0.0,22693.913314637553
t908,0.0,0.0,0.0,18631.60496227584
t909,0.0,0.0,0.0,18631.60496227584
t910,0.0,0.0,0.0,22869.155365343206
t911,0.0,0.0,0.0,22869.155365343206
t912,0.0,0.0,0.0,28258.529637195144
t913,0.0,0.0,0.0,32888.24692850273
t914,0.0,0.0,0.0,29257.40344505812
t915,0.0,0.0,0.0,24846.733592311823
t916,0.0,0.0,0.0,24186.550975142407
t917,0.0,0.0,0.0,19959.601996516783
t918,0.0,0.0,0.0,14424.767138801915
t919,0.0,0.0,0.0,9580.616060412653
t920,0.0,0.0,0.0,4495.5001309861855
t921,0.0,0.0,0.0,1168.0606361451837
t922,0.0,0.0,0.0,793.284008078348
t923,0.0,0.0,0.0,1800.8704672565118
t924,0.0,0.0,0.0,3211.543213076336
t925,0.0,0.0,0.0,6903.29496621497
t926,0.0,0.0,0.0,10801.321753258393
t927,0.0,0.0,0.0,14120.153044978608
t928,0.0,0.0,0.0,16090.6825860536
t929,0.0,0.0,0.0,16724.29009542158
t930,0.0,0.0,0.0,16724.29009542158
t931,0.0,0.0,0.0,17524.63888817715
t932,0.0,0.0,0.0,13457.337109338801
t933,0.0,0.0,0.0,15004.160361584385
t934,0.0,0.0,0.0,5134.865156858142
t935,0.0,0.0,0.0,4538.634662002286
t936,0.0,0.0,0.0,4538.634662002286
t937,0.0,0.0,0.0,7249.70956748195
t938,0.0,0.0,0.0,14086.021747701416
t939,0.0,0.0,0.0,19489.043939209194
t940,0.0,0.0,0.0,24837.474406476304
t941,0.0,0.0,0.0,31257.85516325099
t942,0.0,0.0,0.0,36580.783836618895
t943,0.0,0.0,0.0,33562.609809458845
t944,0.0,0.0,0.0,29710.39901831531
t945,0.0,0.0,0.0,28021.132337395204
t946,0.0,0.0,0.0,28021.132337395204
t947,0.0,0.0,0.0,28021.132337395204
t948,0.0,0.0,0.0,28021.132337395204
t949,0.0,0.0,0.0,28848.100987950787
t950,0.0,0.0,0.0,29039.226615361473
t951,0.0,0.0,0.0,29039.226615361473
t952,0.0,0.0,0.0,29039.226615361473
t953,0.0,0.0,0.0,29039.226615361473
t954,0.0,0.0,0.0,26179.74030055744
t955,0.0,0.0,0.0,18045.972236759204
t956,0.0,0.0,0.0,17016.535826093037
t957,0.0,0.0,0.0,18624.22645937137
t958,0.0,0.0,0.0,18624.22645937137
t959,0.0,0.0,0.0,18624.22645937137
t960,0.0,0.0,0.0,17228.580971925614
t961,0.0,0.0,0.0,12201.095889560687
t962,0.0,0.0,0.0,7783.912908821497
t963,0.0,0.0,0.0,4073.7683107983303
t964,0.0,0.0,0.0,1557.072011877298
t965,0.0,0.0,0.0,1557.072011877298
t966,0.0,0.0,0.0,3252.106088246845
t967,0.0,0.0,0.0,3252.106088246845
t968,0.0,0.0,0.0,-0.0
t969,0.0,0.0,0.0,0.0
t970,0.0,0.0,0.0,3179.1110474550046
t971,0.0,0.0,0.0,7566.283569743392
t972,0.0,0.0,0.0,13786.315512709025
t973,0.0,0.0,0.0,18440.429928254092
t974,0.0,0.0,0.0,24096.441721741612
t975,0.0,0.0,0.0,28233.195742152446
t976,0.0,0.0,0.0,29864.355159315106
t977,0.0,0.0,0.0,27728.029512657005
t978,0.0,0.0,0.0,24372.80223725085
t979,0.0,0.0,0.0,16052.556822301003
t980,0.0,0.0,0.0,15865.60152822438
t981,0.0,0.0,0.0,24218.972989504673
t982,0.0,0.0,0.0,32412.899080642135
t983,0.0,0.0,0.0,36696.63293347596
t984,0.0,0.0,0.0,36696.63293347596
t985,0.0,0.0,0.0,30327.206514920756
t986,0.0,0.0,0.0,36696.63293347596
t987,0.0,0.0,0.0,27384.578930618503
t988,0.0,0.0,0.0,18661.9060697984
t989,0.0,0.0,0.0,9890.660745268447
t990,0.0,0.0,0.0,6366.97470808492
t991,0.0,0.0,0.0,125.68943580053185
t992,0.0,0.0,0.0,0.0
t993,0.0,0.0,0.0,328.9811727266812
t994,0.0,0.0,0.0,3024.6164401182896
t995,0.0,0.0,0.0,7070.142904092016
t996,0.0,0.0,0.0,11674.159738806005
t997,0.0,0.0,0.0,17350.302388306933
t998,0.0,0.0,0.0,20709.587259185635
t999,0.0,0.0,0.0,29062.95872046593
t1000,0.0,0.0,0.0,36696.63293347596
t1001,0.0,0.0,0.0,36696.63293347596
t1002,0.0,0.0,0.0,26827.337728749717
t1003,0.0,0.0,0.0,16958.042524023476
t1004,0.0,0.0,0.0,13247.713096568392
t1005,0.0,0.0,0.0,11636.518549635084
t1006,0.0,0.0,0.0,19989.890010915376
t1007,0.0,0.0,0.0,28343.26147219567
t1008,0.0,0.0,0.0,36696.63293347596
t1009,0.0,0.0,0.0,8353.371461280292
t1010,0.0,0.0,0.0,9765.082384971816
t1011,0.0,0.0,0.0,88.20573064014603
t1012,0.0,0.0,0.0,8441.57719192044
t1013,0.0,0.0,0.0,1208.4205260388333
t1014,0.0,0.0,0.0,9561.791987319126
t1015,0.0,0.0,0.0,554.8423803853955
t1016,0.0,0.0,0.0,7883.752870522094
t1017,0.0,0.0,0.0,1680.5630316703919
t1018,0.0,0.0,0.0,6930.942911274473
t1019,0.0,0.0,0.0,3959.5313096677432
t1020,0.0,0.0,0.0,7451.223097423698
t1021,0.0,0.0,0.0,15804.594558703991
t1022,0.0,0.0,0.0,24157.966019984287
t1023,0.0,0.0,0.0,32511.337481264574
t1024,0.0,0.0,0.0,36696.63293347596
t1025,0.0,0.0,0.0,26827.337728749717
t1026,0.0,0.0,0.0,16958.042524023476
t1027,0.0,0.0,0.0,16256.544552117426
t1028,0.0,0.0,0.0,9513.795749836545
t1029,0.0,0.0,0.0,16847.674007761074
t1030,0.0,0.0,0.0,15203.873345229631
t1031,0.0,0.0,0.0,8947.697488842732
t1032,0.0,0.0,0.0,9869.295204726242
t1033,0.0,0.0,0.0,0.0
t1034,0.0,0.0,0.0,8353.371461280292
t1035,0.0,0.0,0.0,1283.0778564526543
t1036,0.0,0.0,0.0,9636.449317732946
t1037,0.0,0.0,0.0,17989.82077901324
t1038,0.0,0.0,0.0,26343.192240293534
t1039,0.0,0.0,0.0,20755.10835622314
t1040,0.0,0.0,0.0,10885.813151496897
t1041,0.0,0.0,0.0,8323.008236439455
t1042,0.0,0.0,0.0,9419.516261039476
t1043,0.0,0.0,0.0,17772.88772231977
t1044,0.0,0.0,0.0,22915.932306747338
t1045,0.0,0.0,0.0,29112.860157290612
t1046,0.0,0.0,0.0,32423.039325404843
t1047,0.0,0.0,0.0,36696.63293347596
t1048,0.0,0.0,0.0,36696.63293347596
t1049,0.0,0.0,0.0,36696.63293347596
t1050,0.0,0.0,0.0,36696.63293347596
t1051,0.0,0.0,0.0,36696.63293347596
t1052,0.0,0.0,0.0,33464.7329436122
t1053,0.0,0.0,0.0,36696.63293347596
t1054,0.0,0.0,0.0,26827.337728749717
t1055,0.0,0.0,0.0,25182.99133784626
t1056,0.0,0.0,0.0,15313.696133120015
t1057,0.0,0.0,0.0,7100.99431802379
t1058,0.0,0.0,0.0,2343.089870504957
t1059,0.0,0.0,0.0,6370.180194884896
t1060,0.0,0.0,0.0,2961.6509443297155
t1061,0.0,0.0,0.0,5846.630101999621
t1062,0.0,0.0,0.0,3963.3275677239308
t1063,0.0,0.0,0.0,4998.811007958757
t1064,0.0,0.0,0.0,5428.059397598785
t1065,0.0,0.0,0.0,3759.06198715268
t1066,0.0,0.0,0.0,7114.246879209897
t1067,0.0,0.0,0.0,13296.380522266001
t1068,0.0,0.0,0.0,21524.39878679698
t1069,0.0,0.0,0.0,27468.652840957453
t1070,0.0,0.0,0.0,33639.31167462051
t1071,0.0,0.0,0.0,36696.63293347596
t1072,0.0,0.0,0.0,36696.63293347596
t1073,0.0,0.0,0.0,34061.96469656955
t1074,0.0,0.0,0.0,28535.4646983872
t1075,0.0,0.0,0.0,24079.72877054982
t1076,0.0,0.0,0.0,20136.717182184166
t1077,0.0,0.0,0.0,15154.458770789275
t1078,0.0,0.0,0.0,12564.491686462645
t1079,0.0,0.0,0.0,11692.462529066495
t1080,0.0,0.0,0.0,11692.462529066495
t1081,0.0,0.0,0.0,11692.462529066495
t1082,0.0,0.0,0.0,11692.462529066495
t1083,0.0,0.0,0.0,11692.462529066495
t1084,0.0,0.0,0.0,11692.462529066495
t1085,0.0,0.0,0.0,9590.151525674992
t1086,0.0,0.0,0.0,5662.268011203871
t1087,0.0,0.0,0.0,330.29408505284744
t1088,0.0,0.0,0.0,-0.0
t1089,0.0,0.0,0.0,4598.934073807907
t1090,0.0,0.0,0.0,7773.695604264932
t1091,0.0,0.0,0.0,13953.889301927626
t1092,0.0,0.0,0.0,21196.83009639233
t1093,0.0,0.0,0.0,28480.580094689834
t1094,0.0,0.0,0.0,35416.28734645482
t1095,0.0,0.0,0.0,36696.63293347596
t1096,0.0,0.0,0.0,36696.63293347596
t1097,0.0,0.0,0.0,34701.68456049313
t1098,0.0,0.0,0.0,36696.63293347596
t1099,0.0,0.0,0.0,26827.337728749717
t1100,0.0,0.0,0.0,29607.88561417873
t1101,0.0,0.0,0.0,19738.59040945249
t1102,0.0,0.0,0.0,9869.295204726242
t1103,0.0,0.0,0.0,0.0
t1104,0.0,0.0,0.0,8353.371461280292
t1105,0.0,0.0,0.0,3454.4807846587933
t1106,0.0,0.0,0.0,9850.95195018921
t1107,0.0,0.0,0.0,15.525730640145952
t1108,0.0,0.0,0.0,8368.89719192044
t1109,0.0,0.0,0.0,13430.110197556367
t1110,0.0,0.0,0.0,10806.916855100895
t1111,0.0,0.0,0.0,9869.295204726242
t1112,0.0,0.0,0.0,0.0
t1113,0.0,0.0,0.0,8353.371461280292
t1114,0.0,0.0,0.0,1283.0778564526524
t1115,0.0,0.0,0.0,7833.867790575633
t1116,0.0,0.0,0.0,1722.7857633370763
t1117,0.0,0.0,0.0,10076.15722461737
t1118,0.0,0.0,0.0,11636.518549635082
t1119,0.0,0.0,0.0,19989.890010915373
t1120,0.0,0.0,0.0,28343.261472195667
t1121,0.0,0.0,0.0,36696.63293347596
t1122,0.0,0.0,0.0,36353.936250190374
t1123,0.0,0.0,0.0,26484.64104546413
t1124,0.0,0.0,0.0,34838.01250674442
t1125,0.0,0.0,0.0,36696.63293347596
t1126,0.0,0.0,0.0,31894.25583662008
t1127,0.0,0.0,0.0,29320.296847612473
t1128,0.0,0.0,0.0,27345.167677388006
t1129,0.0,0.0,0.0,31221.749882725973
t1130,0.0,0.0,0.0,24189.896859174572
t1131,0.0,0.0,0.0,28082.637999646493
t1132,0.0,0.0,0.0,27351.81071581666
t1133,0.0,0.0,0.0,27954.024885816227
t1134,0.0,0.0,0.0,21338.68298513956
t1135,0.0,0.0,0.0,13447.264242763087
t1136,0.0,0.0,0.0,6743.6119933552
t1137,0.0,0.0,0.0,4147.434872441846
t1138,0.0,0.0,0.0,4842.982585245513
t1139,0.0,0.0,0.0,7137.367160905547
t1140,0.0,0.0,0.0,14332.944457068006
t1141,0.0,0.0,0.0,18628.244387860403
t1142,0.0,0.0,0.0,22793.549523012596
t1143,0.0,0.0,0.0,25367.162414207425
t1144,0.0,0.0,0.0,23083.404928830176
t1145,0.0,0.0,0.0,14612.105595375284
t1146,0.0,0.0,0.0,4742.810390649042
t1147,0.0,0.0,0.0,13096.181851929336
t1148,0.0,0.0,0.0,19989.890010915376
t1149,0.0,0.0,0.0,28343.26147219567
t1150,0.0,0.0,0.0,36696.63293347596
t1151,0.0,0.0,0.0,26827.337728749717
t1152,0.0,0.0,0.0,16958.042524023476
t1153,0.0,0.0,0.0,7088.747319297234
t1154,0.0,0.0,0.0,9628.125863232684
t1155,0.0,0.0,0.0,204.12573064014637
t1156,0.0,0.0,0.0,8180.599442866472
t1157,0.0,0.0,0.0,2010.3164880535069
t1158,0.0,0.0,0.0,6651.839585791803
t1159,0.0,0.0,0.0,5124.785952169097
t1160,0.0,0.0,0.0,4015.752631364368
t1161,0.0,0.0,0.0,4954.438434093491
t1162,0.0,0.0,0.0,10175.801444296589
t1163,0.0,0.0,0.0,13425.538240178214
t1164,0.0,0.0,0.0,20327.56294859668
t1165,0.0,0.0,0.0,27165.36504831949
t1166,0.0,0.0,0.0,33365.34202776442
t1167,0.0,0.0,0.0,36696.63293347596
t1168,0.0,0.0,0.0,35521.110750290594
t1169,0.0,0.0,0.0,27792.676776950688
t1170,0.0,0.0,0.0,17923.381572224447
t1171,0.0,0.0,0.0,19738.590409452485
t1172,0.0,0.0,0.0,9869.295204726242
t1173,0.0,0.0,0.0,0.0
t1174,0.0,0.0,0.0,8353.371461280292
t1175,0.0,0.0,0.0,9869.295204726242
t1176,0.0,0.0,0.0,0.0
t1177,0.0,0.0,0.0,1824.593137989749
t1178,0.0,0.0,0.0,1824.593137989749
t1179,0.0,0.0,0.0,1824.593137989749
t1180,0.0,0.0,0.0,1824.593137989749
t1181,0.0,0.0,0.0,1824.593137989749
t1182,0.0,0.0,0.0,1824.593137989749
t1183,0.0,0.0,0.0,485.1606177926894
t1184,0.0,0.0,0.0,-0.0
t1185,0.0,0.0,0.0,0.0
t1186,0.0,0.0,0.0,3660.667505959554
t1187,0.0,0.0,0.0,11563.462586292078
t1188,0.0,0.0,0.0,16725.559845483094
t1189,0.0,0.0,0.0,21601.00243302481
t1190,0.0,0.0,0.0,29954.373894305103
t1191,0.0,0.0,0.0,30269.02499831583
t1192,0.0,0.0,0.0,32526.422387492566
t1193,0.0,0.0,0.0,30919.685916322287
t1194,0.0,0.0,0.0,21711.758964633413
t1195,0.0,0.0,0.0,11893.136947436431
t1196,0.0,0.0,0.0,5347.421136747333
t1197,0.0,0.0,0.0,3827.31421113735
t1198,0.0,0.0,0.0,5113.932712973639
t1199,0.0,0.0,0.0,13467.304174253932
t1200,0.0,0.0,0.0,3598.00896952769
t1201,0.0,0.0,0.0,11951.380430807983
t1202,0.0,0.0,0.0,13633.120265850053
t1203,0.0,0.0,0.0,21986.491727130346
t1204,0.0,0.0,0.0,28398.749781042807
t1205,0.0,0.0,0.0,36696.63293347596
