Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t379,0.0,360.8947896166665,3918.3536220351903,9079.751588348143,13359.0
t380,0.0,-0.0,4871.248411651857,9079.751588348143,13951.0
t381,0.0,-0.0,4924.248411651856,9079.751588348143,14004.0
t382,0.0,-0.0,14787.427401627012,3669.162093360566,18456.589494987576
t383,0.0,-0.0,5917.7348104473995,7432.008388950372,13349.743199397772
t384,0.0,-0.0,19568.751588348143,-0.0,19568.751588348143
t385,0.0,-0.0,661.2484116518563,9079.751588348143,9741.0
t386,0.0,-0.0,18433.751588348143,-0.0,18433.751588348143
t387,0.0,-0.0,2891.548099592406,7685.101744377869,10576.649843970275
t388,0.0,-0.0,15900.888332475264,1180.4316279364405,17081.319960411704
t389,0.0,-0.0,14686.148843346531,1940.8013725008054,16626.950215847337
t390,0.0,-0.0,1403.2484116518572,9079.751588348143,10483.0
t391,0.0,2061.3821034036714,15747.69165227106,1707.8389163367058,19516.912672011436
t392,0.0,7416.693769664544,4292.157239004794,5313.950289839402,17022.80129850874
t393,0.0,12716.953688356773,1672.7762703736128,4113.010814808879,18502.740773539266
t394,0.0,16708.205387083468,208.93648985105884,2872.804855706809,19789.946732641336
t395,0.0,19531.13666518671,1003.8491036122837,1095.8829097745743,21630.868678573566
t396,0.0,19641.240160324,1620.4019826582703,714.5547226829372,21976.196865665206
t397,0.0,18931.684302772588,2051.5349085667676,785.7661885043941,21768.985399843747
t398,0.0,16362.602749569201,2639.756288783745,1745.196274997599,20747.555313350542
t399,0.0,15130.055290115668,3702.476264181043,1751.1100170257166,20583.641571322427
t400,0.0,13334.756633293779,537.5779875740036,4162.208483740181,18034.543104607965
t401,0.0,9481.134303488696,4424.200317379087,4162.208483740181,18067.543104607965
t402,0.0,4312.386892877116,0.0,9029.182347735514,13341.569240612629
t403,0.0,174.33053396737282,5292.351025635268,8519.535014372752,13986.216573975393
t404,0.0,-0.0,7740.014402896084,7682.868592726029,15422.882995622113
t405,0.0,-0.0,12598.807884508176,5252.971851919984,17851.77973642816
t406,0.0,-0.0,11165.551437690207,5503.600075328968,16669.151513019176
t407,0.0,-0.0,11455.231177840122,4704.2602052540105,16159.491383094133
t408,0.0,-0.0,10192.687571136968,4737.032008605587,14929.719579742556
t409,0.0,-0.0,11536.395883759944,3675.6778522940995,15212.073736054044
t410,0.0,-0.0,10772.386377452549,3853.182605447797,14625.568982900346
t411,0.0,-0.0,10142.091157465093,4074.8302154415255,14216.921372906618
t412,-0.0,-0.0,12495.673181328795,2895.5392035096743,15391.212384838469
t413,0.0,-0.0,3283.338017389255,7644.706785479444,10928.044802868699
t414,0.0,-0.0,19578.751588348143,-0.0,19578.751588348143
t415,0.0,1975.746051630225,4758.00179169393,7241.001872511994,13974.74971583615
t416,0.0,7340.233009152538,8501.439474200286,3215.03955249766,19056.712035850484
t417,0.0,12612.967054060444,0.0,4963.8922671438495,17576.859321204294
t418,0.0,16475.764675126968,0.0,3071.9934566105876,19547.758131737555
t419,0.0,18173.19355849349,0.0,2246.2790149273264,20419.47257342082
t420,0.0,17644.08509575041,0.0,2516.333246298865,20160.418342049277
t421,0.0,16659.270500355782,0.0,2982.2405439961813,19641.511044351962
t422,0.0,16570.576018161853,0.0,3019.587785093144,19590.163803254996
t423,0.0,16332.018445364398,0.0,3057.3665714918734,19389.38501685627
t424,0.0,13307.230759509457,9002.755746683762,5.8825410774635545,22315.869047270684
t425,0.0,9095.772070508188,13265.979517839954,-0.0,22361.751588348143
t426,0.0,3881.148203589405,10312.186417278379,4162.208483740181,18355.543104607965
t427,1410.9371022348928,290.55088994562135,3930.0590911388717,7847.452916680613,13479.0
t428,2204.5892222420202,-0.0,3996.2651323112177,7766.1456454467625,13967.0
t429,2204.5892222420202,-0.0,4276.660257924689,7557.75051983329,14039.0
t430,2204.5892222420202,-0.0,6758.127693897738,4222.283083860242,13185.0
t431,2204.5892222420202,-0.0,4091.2041297765054,5621.206647981474,11917.0
t432,1410.9371022348928,-0.0,8545.999412769605,746.0634849955012,10702.999999999998
t433,0.0,-0.0,13132.332648555168,-0.0,13132.332648555168
t434,0.0,-0.0,14416.528497252235,2112.111545547954,16528.640042800187
t435,0.0,-0.0,5484.865707517701,6486.4429404152215,11971.308647932921
t436,0.0,-0.0,17591.846697056815,433.4524456456626,18025.29914270248
t437,0.0,-0.0,591.2484116518559,9079.751588348143,9670.999999999998
t438,0.0,-0.0,19716.751588348146,-0.0,19716.751588348146
t439,0.0,2147.0181551771175,13014.98163641708,3063.8758983769735,18225.87568997117
t440,0.0,7994.737119135308,0.0,7158.507234606418,15153.244353741726
t441,0.0,14151.357555562,0.0,4180.697016393072,18332.054571955072
t442,0.0,18858.281972681067,0.0,1862.7348078335383,20721.016780514605
t443,0.0,21751.55715045536,0.0,447.5972189463926,22199.154369401753
t444,0.0,21898.361810638406,0.0,330.19488885486845,22228.556699493274
t445,0.0,11126.92362095716,0.0,5638.913983695491,16765.837604652654
t446,0.0,22247.022878573156,0.0,34.86435488749429,22281.88723346065
t447,0.0,20873.78761977753,0.0,619.9819842853067,21493.769604062836
t448,0.0,13554.334620867785,0.0,4162.208483740181,17716.543104607965
t449,0.0,11435.471342175559,2016.8632786922221,4162.208483740181,17614.54310460796
t450,0.0,4746.684012585308,8634.650608282474,4162.208483740181,17543.543104607965
t451,0.0,990.9314562355927,2449.3169554162637,9079.751588348143,12520.0
t452,0.0,-0.0,16722.67310433891,2651.539242004615,19374.212346343527
t453,0.0,-0.0,4115.248411651857,9079.751588348143,13195.0
t454,0.0,-0.0,21588.751588348146,-0.0,21588.751588348146
t455,0.0,-0.0,20564.751588348146,-0.0,20564.751588348146
t456,0.0,-0.0,1300.2484116518574,9079.751588348143,10380.0
t457,0.0,-0.0,525.2484116518569,9079.751588348143,9605.0
t458,0.0,-0.0,2744.6395082946433,7744.05604002675,10488.695548321393
t459,0.0,-0.0,0.0,8987.875794174073,8987.875794174073
t460,0.0,-0.0,17766.224243970275,77.76367218893397,17843.98791615921
t461,0.0,-0.0,12456.950797858777,2781.900395244683,15238.851193103459
t462,0.0,-0.0,245.24841165185586,9079.751588348143,9324.999999999998
t463,0.0,2223.4789156891234,14497.00899568482,1088.131838487099,17808.61974986104
t464,0.0,7820.406585167933,0.0,5980.672501590105,13801.079086758038
t465,0.0,13753.761600899568,0.0,3406.4949937242873,17160.256594623854
t466,0.0,18121.20024134533,0.0,1463.775673501406,19584.975914846735
t467,0.0,9533.070995382808,0.0,5852.840296482668,15385.911291865476
t468,0.0,21188.751588348143,0.0,-0.0,21188.751588348143
t469,0.0,21010.751588348143,0.0,-0.0,21010.751588348143
t470,0.0,20702.515516230636,0.0,44.11803605875342,20746.63355228939
t471,0.0,16741.84812170875,0.0,1928.4517333196973,18670.299855028446
t472,0.0,11863.651601042791,0.0,4333.549993652677,16197.201594695467
t473,0.0,8909.207814858893,0.0,5833.771886744625,14742.979701603519
t474,0.0,4138.056358909744,11944.088087791923,2319.30357082324,18401.448017524905
t475,0.0,547.4590452659601,2083.7893663858968,9079.751588348143,11711.0
t476,0.0,-0.0,11461.815170891881,4889.968208728132,16351.783379620014
t477,0.0,-0.0,3291.248411651857,9079.751588348143,12371.0
t478,0.0,-0.0,20842.751588348143,-0.0,20842.751588348143
t479,0.0,-0.0,19933.751588348143,-0.0,19933.751588348143
t480,0.0,-0.0,15173.192554314817,1923.779517016664,17096.972071331482
t481,0.0,-0.0,133.24841165185575,9079.751588348143,9212.999999999998
t482,0.0,-0.0,0.0,8917.375794174071,8917.375794174071
t483,0.0,-0.0,51.4457083215909,8757.652940013277,8809.098648334868
t484,0.0,-0.0,2629.389299544232,7416.181144401956,10045.570443946188
t485,0.0,-0.0,14665.659540836035,1408.0460237560535,16073.705564592088
t486,0.0,-0.0,4691.088408606654,6493.331589870744,11184.419998477399
t487,0.0,1856.4672652314962,11720.992549694109,2189.1458867112706,15766.605701636876
t488,0.0,7019.097815002115,0.0,5799.826886673013,12818.924701675129
t489,0.0,12200.078947295613,1713.6525476719999,2808.510046690265,16722.241541657877
t490,0.0,16653.15363951482,0.0,1787.29897441666,18440.45261393148
t491,0.0,19307.871244491653,0.0,643.4401719282441,19951.311416419896
t492,0.0,17604.325500284172,3196.426088063969,-0.0,20800.751588348143
t493,0.0,14668.232296623159,0.0,3088.259645862493,17756.491942485653
t494,0.0,13753.761600899568,7003.989987448574,-0.0,20757.751588348143
t495,0.0,12065.508008794486,0.0,4310.121789776828,16375.629798571314
t496,0.0,10013.301196652255,0.0,5348.225195847945,15361.5263925002
t497,0.0,6850.884141875703,3148.628939690676,5449.1192533908825,15448.632334957263
t498,0.0,3370.390323369207,14956.429714056141,1423.4657754613975,19750.28581288675
t499,0.0,3.0584304204802244,12953.276190447305,4162.208483740181,17118.543104607965
t500,0.0,-0.0,3564.2484116518567,9079.751588348143,12644.0
t501,0.0,-0.0,13827.749006321004,4047.5012910135692,17875.250297334573
t502,0.0,-0.0,7332.841751405331,6928.454918471406,14261.296669876738
t503,0.0,-0.0,2008.2484116518558,9079.751588348143,11087.999999999998
t504,0.0,-0.0,19190.751588348143,-0.0,19190.751588348143
t505,0.0,-0.0,12477.101113763349,3418.825237292397,15895.926351055747
t506,0.0,-0.0,9125.724203520405,4825.513692413869,13951.237895934275
t507,0.0,-0.0,7664.137649121974,5422.806969613084,13086.944618735059
t508,0.0,-0.0,8146.767106230874,5140.992241058635,13287.75934728951
t509,0.0,-0.0,477.24841165185694,9079.751588348143,9557.0
t510,0.0,2636.3670224539533,7056.696835803793,4814.843865045199,14507.907723302946
t511,0.0,3508.019692290817,4707.220880656149,6367.255507700588,14582.496080647554
t512,0.0,7435.044352187426,1839.9481541015964,6570.379541029561,15845.372047318582
t513,0.0,11707.671649598298,3533.6620601985774,3981.7089392756343,19223.04264907251
t514,0.0,15047.477668762705,79.30732323549528,4314.983298174971,19441.76829017317
t515,0.0,16781.60771717499,0.0,3702.071935586577,20483.679652761566
t516,0.0,16925.35394693756,0.0,3762.19882070529,20687.55276764285
t517,0.0,17066.041746279654,0.0,3764.3549210342444,20830.3966673139
t518,0.0,16888.6527818918,7847.098806456344,-0.0,24735.751588348146
t519,0.0,16273.908267375276,7728.84439408531,367.4994634437774,24370.252124904368
t520,0.0,13356.16564623714,11390.585942111004,-0.0,24746.751588348143
t521,0.0,9634.055824512707,0.0,7564.847881917718,17198.903706430425
t522,0.0,5110.6372326224555,18436.229832590423,539.9422615676324,24086.809326780512
t523,0.0,2520.146666475705,3519.1017451761513,9079.751588348143,15119.0
t524,0.0,278.31716826370047,5412.931243388157,9079.751588348143,14771.0
t525,0.0,-0.0,5762.248411651857,9079.751588348143,14842.0
t526,0.0,-0.0,19570.37340848371,1898.6890899322182,21469.062498415926
t527,0.0,-0.0,21679.641363324747,98.5551125116979,21778.196475836445
t528,0.0,-0.0,17327.95109264707,1557.400247850538,18885.351340497607
t529,0.0,-0.0,19513.751588348143,-0.0,19513.751588348143
t530,0.0,-0.0,18945.751588348146,-0.0,18945.751588348146
t531,0.0,-0.0,10354.334620867781,4162.208483740181,14516.543104607961
t532,0.0,-0.0,10248.334620867783,4162.208483740181,14410.543104607965
t533,0.0,-0.0,646.2484116518574,9079.751588348143,9726.0
t534,0.0,1795.2986568218919,5057.956122617918,6303.248404454168,13156.503183893978
t535,0.0,3676.23336541723,5154.485022841808,6134.516600044552,14965.23498830359
t536,0.0,6933.461763228669,9097.97781616482,3256.1560044773278,19287.595583870818
t537,0.0,9545.36134231878,0.0,6881.195123014682,16426.556465333462
t538,0.0,11839.184157678948,0.0,5972.783715334597,17811.967873013546
t539,0.0,13386.749950441943,10803.001637906202,-0.0,24189.751588348146
t540,0.0,14420.499432564258,0.0,4993.626077891942,19414.1255104562
t541,0.0,14711.050322509878,9795.701265838266,-0.0,24506.751588348146
t542,0.0,14533.661358122026,0.0,5077.045115113058,19610.706473235085
t543,0.0,14322.62965910889,5830.7635768318705,2248.179176203691,22401.572412144455
t544,-0.0,11658.736762870616,12908.014825477529,-0.0,24566.751588348146
t545,-0.0,8110.957475113555,8098.377145754231,4162.208483740181,20371.54310460797
t546,-0.0,4694.690695437145,9885.583397501072,4904.738747704963,19485.01284064318
t547,-0.0,883.8863915187848,16358.50875727856,3419.6782197753987,20662.073368572743
t548,-0.0,-0.0,15562.334620867783,4162.208483740181,19724.543104607965
t549,101.61398946950584,-0.0,14796.386010530494,0.0,14898.0
t550,476.136625625303,-0.0,13768.863374374696,0.0,14244.999999999998
t551,1337.9400599422409,-0.0,6398.897852955659,5102.1620871021005,12839.0
t552,1346.5678661202153,-0.0,6802.416693259441,3349.0154406203433,11498.0
t553,630.1937613442608,-0.0,9974.80623865574,0.0,10605.0
t554,630.1937613442608,-0.0,9801.640184040614,0.0,10431.833945384875
t555,630.1937613442608,-0.0,9439.02187683961,0.0,10069.21563818387
t556,630.1937613442608,-0.0,13630.309267219465,0.0,14260.503028563726
t557,2391.555435325818,-0.0,6129.519169265068,1406.925395409115,9928.0
t558,2752.127615596183,-0.0,6596.009083851974,1343.8633005518432,10692.0
t559,2752.127615596183,464.8814239129941,7213.824871314035,1831.1660891767888,12262.0
t560,1287.9957240990138,2786.2301130574847,9853.601376472543,0.0,13927.827213629042
t561,1780.7321892789014,5795.725646810025,6846.542163911074,0.0,14423.0
t562,2752.127615596183,7132.2597405598835,4834.037600317912,99.57504352602209,14818.0
t563,2752.127615596183,8863.33135855169,2694.009027795478,813.5319980566487,15123.0
t564,2686.800735686603,10820.726827659033,1752.4724366543642,0.0,15260.0
t565,2752.127615596183,11199.972199798582,160.2042675879349,1127.6959170173009,15240.000000000002
t566,2752.127615596183,10566.877102759176,435.8994487648802,1516.095832879762,15271.0
t567,2752.127615596183,8851.097636869768,895.1425026217734,2657.6322449122754,15156.0
t568,2752.127615596183,7713.361520451125,440.50039288879077,4135.010471063902,15041.0
t569,2752.127615596183,5413.421844249997,325.9686690122911,6579.481871141528,15071.0
t570,2752.127615596183,3544.72085733658,2608.260186142111,6154.891340925125,15060.0
t571,2752.127615596183,1617.9096924340388,8328.326741030098,2132.635950939679,14830.999999999998
t572,1010.981069446919,1468.0466018305078,12123.972328722573,-0.0,14603.0
t573,0.0,-0.0,17204.186932266897,0.0,17204.186932266897
t574,0.0,-0.0,16218.595485861197,2177.0990194707006,18395.694505331896
t575,0.0,-0.0,14773.502329722312,3565.624629312914,18339.126959035228
t576,0.0,-0.0,20519.222997231405,9.26429555836883,20528.487292789774
t577,0.0,-0.0,17548.353460909242,1021.1990637194494,18569.552524628692
t578,0.0,-0.0,10740.18706495757,4148.782261695286,14888.969326652856
t579,0.0,-0.0,535.2484116518567,9079.751588348143,9615.0
t580,0.0,-0.0,429.2484116518569,9079.751588348143,9509.0
t581,0.0,-0.0,18768.751588348146,-0.0,18768.751588348146
t582,0.0,3110.423737628388,16336.327850719756,-0.0,19446.751588348143
t583,0.0,3150.183333094631,0.0,8925.284127626757,12075.46746072139
t584,0.0,7349.408300413979,3788.814426989025,5649.76443047257,16787.987157875574
t585,0.0,11667.912054132057,3857.7648945423207,3829.037319836883,19354.71426851126
t586,0.0,14726.34247461228,0.0,4444.204556867931,19170.54703148021
t587,0.0,17105.801341745897,6297.423087656771,280.7635794727379,23683.988008875407
t588,0.0,18353.640953301827,5131.914496967007,315.09806903965386,23800.653519308486
t589,-0.0,19136.599140944763,4133.597331498416,449.2775579524819,23719.47403039566
t590,-0.0,19396.565726685585,2997.317064563697,946.4343985494316,23340.317189798712
t591,-0.0,17732.77957794434,1272.548346801226,2659.711831801287,21665.039756546852
t592,0.0,14548.953510224426,1466.381110643356,4162.208483740181,20177.543104607965
t593,1361.043918391293,10251.858769449711,1695.2081516564238,1973.8891605025724,15282.0
t594,2126.631122486395,4878.196520665958,2229.5404352969827,5932.631921550665,15167.0
t595,2126.631122486395,2602.724287828671,3904.661931298527,6177.982658386406,14812.0
t596,995.2633653236329,5759.024481764262,9728.79468800658,0.0,16483.082535094472
t597,1161.9796356947757,-0.0,13350.020364305225,0.0,14512.0
t598,2126.631122486395,-0.0,8206.917885848497,3874.4509916651077,14208.0
t599,2126.631122486395,-0.0,6461.525375023006,4234.8435024906,12823.0
t600,2030.9976735163352,-0.0,9375.002326483665,0.0,11406.0
t601,2126.631122486395,-0.0,7831.139664839844,449.22921267376114,10407.0
t602,2126.631122486395,-0.0,3535.8946292108158,4119.474248302789,9782.0
t603,2126.631122486395,-0.0,1826.613042225591,5497.755835288014,9451.0
t604,2126.631122486395,-0.0,4265.539485630948,2938.829391882657,9331.0
t605,1361.043918391293,-0.0,7864.499647849411,261.4564337592964,9487.0
t606,0.0,5719.2648862980195,13390.486702050122,-0.0,19109.751588348143
t607,0.0,2844.3402910466084,7455.52572548701,5159.942785907262,15459.80880244088
t608,0.0,7499.27139101751,4052.36765384452,5264.556271743057,16816.195316605088
t609,0.0,12805.648170550701,2548.083071621323,3807.510173088059,19161.241415260083
t610,0.0,16848.893186425557,3491.7950203802557,1604.5316907711663,21945.21989757698
t611,0.0,19840.038137655218,3656.0406705927626,245.336390050082,23741.415198298062
t612,0.0,21311.1431699062,666.6301713706986,1108.98912353562,23086.76246481252
t613,0.0,21194.92281392795,0.0,1531.9143872100956,22726.837201138045
t614,0.0,20990.00797575578,0.0,1696.3718062961818,22686.37978205196
t615,0.0,18546.322069792084,0.0,2918.2147592780307,21464.536829070115
t616,0.0,15041.360807921745,979.9738129460387,4162.208483740181,20183.543104607965
t617,0.0,10490.41634224717,5494.918278620611,4162.208483740181,20147.54310460796
t618,0.0,4905.722394450279,5137.092515325602,7022.968339286132,17065.783249062013
t619,0.0,2660.834465817795,9591.579056247043,5685.169033141653,17937.582555206493
t620,0.0,7089.44171467316,16092.309873674982,-0.0,23181.751588348143
t621,0.0,-0.0,15223.358463282266,3940.6965625329394,19164.055025815207
t622,0.0,-0.0,6628.932032024101,8107.909778162021,14736.841810186123
t623,0.0,-0.0,21237.737209711457,216.50718931834234,21454.244399029798
t624,0.0,-0.0,2215.2484116518563,9079.751588348143,11295.0
t625,0.0,-0.0,10191.631084207376,4584.560252070384,14776.19133627776
t626,0.0,-0.0,3878.172798521499,7436.289394913322,11314.462193434822
t627,0.0,-0.0,8208.104091887928,5099.823748230107,13307.927840118035
t628,-0.0,-0.0,5733.336002969516,6242.2077926893135,11975.543795658828
t629,-0.0,-0.0,4544.334363757388,6814.208612295378,11358.542976052766
t630,0.0,5771.258203446184,6052.930426941327,3179.781478980316,15003.970109367827
t631,-0.0,2841.2818606261285,5264.090227498147,5353.689750111935,13459.06183823621
t632,-0.0,7422.810630505504,1168.94399925894,5656.498479291849,14248.253109056293
t633,-0.0,12588.499610696605,0.0,4242.625988825769,16831.125599522373
t634,0.0,16420.71292755833,0.0,2724.019330394908,19144.732257953237
t635,0.0,19203.88461019533,0.0,1545.9334890764057,20749.81809927174
t636,0.0,20109.180014657475,0.0,1170.2857868453336,21279.465801502807
t637,0.0,19824.745985552814,0.0,1311.5028013976655,21136.24878695048
t638,-0.0,19546.428817289114,0.0,1390.161385529514,20936.59020281863
t639,-0.0,17665.494108693776,0.0,2275.6287398271847,19941.12284852096
t640,-0.0,14548.953510224426,2338.6468686126404,2650.5756047555374,19538.175983592602
t641,-0.0,10346.670112484599,0.0,5941.540737931772,16288.21085041637
t642,0.0,5150.3968280886975,12345.602301162266,2382.876229548589,19878.875358799552
t643,0.0,2654.717604976835,11120.617015890946,4162.208483740181,17937.54310460796
t644,-0.0,1489.4556147738692,12041.879006093912,4162.208483740181,17693.54310460796
t645,1345.9828751018426,-0.0,11524.017124897226,9.310677385972649e-10,12870.0
t646,1997.2485664356282,-0.0,10732.751433564372,0.0,12730.0
t647,4440.269573931864,-0.0,2987.4376912202115,4397.292734847923,11825.0
t648,4440.269573931864,-0.0,499.11094336755315,5782.619482700582,10722.0
t649,4440.269573931864,-0.0,76.36027521173578,5340.370150856399,9857.0
t650,4440.269573931864,-0.0,25.06852547989431,4848.661900588242,9314.0
t651,4440.269573931864,-0.0,13.513716135431894,4536.216709932704,8990.0
t652,4440.269573931864,-0.0,332.02888215958507,4026.7015439085494,8798.999999999998
t653,4440.269573931864,-0.0,510.5427829066994,3809.1876431614364,8760.0
t654,4440.269573931864,3786.336860554518,363.435130742397,99.95843477121991,8690.0
t655,4440.269573931864,3443.7926534607327,220.04407457657194,919.8936980308297,9023.999999999998
t656,2139.3178571550793,7591.024303631917,105.65783921300469,-0.0,9836.000000000002
t657,0.0,12429.461228831631,900.9010155490996,-0.0,13330.36224438073
t658,0.0,16365.661179989684,206.49640107076195,2083.2970036438496,18655.454584704294
t659,0.0,19320.104966173578,0.0,950.8233110872828,20270.92827726086
t660,0.0,20473.133234694622,0.0,512.8091768267611,20985.942411521384
t661,0.0,16719.95599832381,0.0,2447.8977950121666,19167.853793335977
t662,0.0,20259.043105261007,0.0,646.3542415435679,20905.397346804577
t663,0.0,17888.759529388833,0.0,1811.9960294796558,19700.755558868488
t664,0.0,14500.018623496744,0.0,3525.866482425699,18025.885105922443
t665,0.0,10257.975630290672,3116.3589905771137,4162.208483740181,17536.543104607965
t666,0.0,5171.805841032059,0.0,8339.972873658042,13511.778714690101
t667,0.0,2734.2367959093203,11929.751587447041,3577.881602495892,18241.869985852252
t668,0.0,5361.428527101833,15219.781111113094,568.7709750666072,21149.980613281536
t669,0.0,-0.0,8736.40471646182,6618.673435943162,15355.078152404982
t670,0.0,-0.0,18402.264525273742,1705.7435315372,20108.00805681094
t671,0.0,-0.0,9606.957251987724,5553.3971681802095,15160.354420167932
t672,0.0,-0.0,6421.621594350908,6556.564996998618,12978.186591349526
t673,-0.0,-0.0,20497.38842939894,0.0,20497.38842939894
t674,-0.0,-0.0,14186.356618155856,3474.197485096143,17660.554103251998
t675,-0.0,-0.0,12731.66788097831,3924.0418536849165,16655.709734663225
t676,-0.0,-0.0,10890.217200523732,4689.2671939122065,15579.484394435938
t677,-0.0,-0.0,20299.751588348143,-0.0,20299.751588348143
t678,-0.0,4859.845938143077,15844.905650205068,-0.0,20704.751588348146
t679,0.0,2884.0998865128518,977.1485251390058,9079.751588348143,12941.0
t680,0.0,6805.007685568499,2434.2230297001497,7184.260436539747,16423.491151808397
t681,0.0,11313.134125356351,154.15017296904088,6621.733645011375,18089.017943336767
t682,0.0,15555.177118562422,3416.175560187004,3308.699454799359,22280.052133548787
t683,-0.0,18069.206924197166,8218.544664150979,-0.0,26287.751588348146
t684,-0.0,19378.215144162703,7378.536444185443,-0.0,26756.751588348146
t685,-0.0,19864.505581019057,148.4435331508287,3540.4012370891282,23553.350351259014
t686,-0.0,19928.73261984914,7347.492734304604,90.2631170971997,27366.48847125094
t687,-0.0,17867.350516445473,6722.115234210383,1541.142918846143,26130.608669502002
t688,-0.0,14637.647992418355,4564.642718838534,4300.730438545627,23503.021149802516
t689,-0.0,10539.351228974852,9337.027301503822,4023.6865289347347,23900.065059413406
t690,507.6833157692295,5217.682297339263,8326.929981920575,4721.704404970934,18774.0
t691,793.2551808894211,2299.9396762011293,10549.802577430299,4615.00256547915,18258.0
t692,793.2551808894211,3523.3118443932185,9518.916832215746,3722.5161425016145,17558.0
t693,793.2551808894211,-0.0,8957.54853774904,7428.196281361536,17178.999999999996
t694,371.2434246562491,-0.0,20208.64394100764,0.0,20579.887365663886
t695,371.2434246562491,-0.0,15459.938775485029,0.0,15831.182200141278
t696,793.2551808894211,-0.0,11221.169901626177,1276.5749174844013,13291.0
t697,793.2551808894211,-0.0,10737.370228652584,557.3745904579946,12088.0
t698,793.2551808894211,-0.0,10512.823863337846,25.920955772733013,11332.0
t699,371.2434246562491,-0.0,11662.120984055357,0.0,12033.364408711606
t700,371.2434246562491,-0.0,11467.583729748234,0.0,11838.827154404484
t701,633.1376380299432,-0.0,10059.862361970056,0.0,10692.999999999998
t702,371.2434246562491,4859.845938143077,9582.629036905415,0.0,14813.71839970474
t703,793.2551808894211,2722.0030742274,5051.504449808253,3850.2372950749264,12417.0
t704,793.2551808894211,6884.526876500985,2511.501935719642,3804.7160068899507,13993.999999999998
t705,793.2551808894211,12047.157426271604,383.6551640086331,1887.9322288303424,15112.0
t706,371.2434246562491,16038.409124998296,112.47564602367355,0.0,16522.12819567822
t707,371.2434246562491,18950.034885295474,521.9441244202646,0.0,19843.222434371986
t708,371.2434246562491,20139.764318862275,1373.5116977911746,0.0,21884.519441309698
t709,371.2434246562491,20155.056470964682,2757.727792556834,0.0,23284.027688177765
t710,371.2434246562491,19892.03145480338,3769.7279744724597,0.0,24033.002853932085
t711,371.2434246562491,17913.226972752676,4421.635949868483,0.0,22706.106347277408
t712,371.2434246562491,14625.414270736434,5941.784204675972,0.0,20938.441900068654
t713,1874.2548388063635,10417.014012155645,6477.73114903799,0.0,18769.0
t714,5449.271472924419,5263.558753646465,6802.516797430273,1166.6529759988418,18682.0
t715,5585.963490809461,2269.3553719963265,7642.953979171556,2724.727158022657,18223.0
t716,5585.963490809461,1211.138446510169,8911.795601620639,1846.10246105973,17555.0
t717,5585.963490809461,-0.0,10798.446861464578,885.5896477259604,17270.0
t718,4713.627487429516,-0.0,12077.372512570484,0.0,16791.0
t719,5585.963490809461,-0.0,4535.086870395822,5094.949638794717,15216.0
t720,5585.963490809461,-0.0,3467.0499568965965,4560.986552293943,13614.0
t721,5585.963490809461,-0.0,1613.6475373092273,5233.388971881312,12433.0
t722,5585.963490809461,-0.0,1724.7779901714894,4374.25851901905,11685.0
t723,5585.963490809461,-0.0,3313.177830042884,2331.858679147655,11231.0
t724,5263.276488064832,-0.0,5758.723511935168,0.0,11022.0
t725,5463.871130004242,-0.0,5646.128869995758,0.0,11110.0
t726,4258.99081986244,2621.0748703515524,4696.934309786007,0.0,11577.0
t727,5216.277346332264,3012.553964173021,4679.168689494715,0.0,12908.0
t728,5585.963490809461,6838.650420193781,452.4711675480299,1654.9149214487277,14532.0
t729,4298.903474110224,11261.140808208187,201.95571768158797,0.0,15762.0
t730,2614.230913698828,14099.364238413837,17.40484788733816,0.0,16731.0
t731,2614.230913698828,17301.54088865663,70.10575147953475,0.0,19985.87755383499
t732,2614.230913698828,18696.185160395613,465.6940328128218,0.0,21776.110106907265
t733,2614.230913698828,18693.12672997513,819.4515439549001,0.0,22126.80918762886
t734,2614.230913698828,21861.66064559264,1608.8404870868967,0.0,26084.73204637837
t735,2614.230913698828,16888.6527818918,3009.0753307468603,0.0,22511.959026337492
t736,2709.044055210601,14081.013655890953,2690.942288898447,0.0,19481.0
t737,5585.963490809461,10202.923882722029,2318.3501496294302,1541.7624768390797,19649.0
t738,5585.963490809461,5171.805841032059,4169.888468077223,4677.342200081259,19605.0
t739,5585.963490809461,2336.6408412468913,4347.623076462306,6852.772591481343,19123.0
t740,5585.963490809461,1290.6576374426547,5815.89989828027,5704.478973467613,18397.0
t741,5585.963490809461,-0.0,11238.129043104507,1217.907466086033,18042.0
t742,2614.230913698828,-0.0,19021.161210701386,0.0,21635.392124400212
t743,3622.7651785545545,-0.0,8530.269685495183,3769.965135950263,15923.0
t744,47.748544436499294,-0.0,15984.695877567758,0.0,16032.444422004257
t745,47.748544436499294,-0.0,18154.117450518974,0.0,18201.865994955475
t746,47.748544436499294,-0.0,17291.574088746358,0.0,17339.32263318286
t747,47.748544436499294,-0.0,20418.494515731116,0.0,20466.243060167617
t748,47.748544436499294,-0.0,20408.00304391164,0.0,20455.751588348143
t749,47.748544436499294,-0.0,15674.897848340359,0.0,15722.646392776858
t750,47.748544436499294,3376.507184210168,14038.114672827103,0.0,17462.37040147377
t751,1247.5963776169247,2685.301909181637,7250.100049256913,2130.001663944526,13313.0
t752,1874.7622393444144,6701.0210512721715,1922.2762652973095,4485.940444086105,14984.0
